"Page Title","Post Title","Published Date","Found Date","Channel","Link","Description","Category","Author","Content"
"","Around the Net In Online Marketing: Did Google Give Up On Search Results?","2011-01-13T18:22:46Z","2011-01-13T18:22:46Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142915","","","Gavin O'Malley <gavin@mediapost.com>","Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns VentureBeat is just as sure in its belief that Google's search results ""suck,"" as it is that the tech giant is doing something about it. ""The folks at Google have not been asleep at the wheel,"" it writes. ""They are well aware that their search results were being increasingly gamed by search marketers and that this was not a battle they were going to win."" But, what has Google been doing about it?"
"","Around the Net In Online Marketing: 'The Daily' Exposed!","2011-01-13T19:12:41Z","2011-01-13T19:12:41Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142923","","","Gavin O'Malley <gavin@mediapost.com>","Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns Poynter has unearthed images of the The Daily, Rupert Murdoch's forthcoming iPad newspaper. What appears to be a house ad for the new app features two headlines, which read ""Oprah's Biggest Gamble"" and ""A Bridge Too Favre."" According to Poynter, ""The Daily staff has reportedly been producing sample editions of the tablet app for several weeks, so the covers shown here may represent that work."" Yet, ""Aside from the pithy writing style and photo-dominated front page, it is difficult to discern much else about the personality or content of the publication."""
"","Around the Net In Online Marketing: Chatroulette Not Dead Yet","2011-01-13T20:17:56Z","2011-01-13T20:17:56Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142931","","","Gavin O'Malley <gavin@mediapost.com>","Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns For better or worse, Chatroulette isn't going away anytime soon. Traffic-wise, the site has shown signs of life following a redesign last year. And, as Chatroulette founder Andrey Ternovskiy tells Fast Company, the site's content is increasingly kosher. ""Since we've implemented the content-control system, the site has become cleaner, and more people are starting to use it,"" he says."
"","Around the Net In Online Marketing: Chatroulette Not Dead Yet","2011-01-13T20:17:56Z","2011-01-13T20:17:56Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142931","","","Gavin O'Malley <gavin@mediapost.com>","Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns For better or worse, Chatroulette isn't going away anytime soon. Traffic-wise, the site has shown signs of life following a redesign last year. And, as Chatroulette founder Andrey Ternovskiy tells Fast Company, the site's content is increasingly kosher. ""Since we've implemented the content-control system, the site has become cleaner, and more people are starting to use it,"" he says."
"","Just An Online Minute: Just An Online Minute... MEDIA Magazine Hosts Night Of Courage, Genius, And *GASP!* Emotion!","2011-01-13T20:04:15Z","2011-01-13T20:04:15Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142919","","","Kelly Samardak <kelly@mediapost.com>","Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns MEDIA Agency Of The Year, The Yale Club, New York January 12, 2011 What a great crowd last night at the MEDIA Agency of the Year award show. The snow was already piled up in chunky white walls around sidewalks, with Pitfall slush pools taunting pedestrians at every curb. Did this keep the cocktail- and mini-food-loving media crowd away? Hell, no! In fact, they not only represented, but they came early! I was assaulted as soon as I entered the Yale Club Grand Ballroom. What was that delicious smell that caused my tongue to poof up and release slurpiness into my food chute? I spotted the station of all stations in the corner, set up in the company of a decorative plant: The carving station. The Swedish Chef (no, not really) was already at work, carving away at some beautifully crusted beast. When he saw me, he beckoned me over, gesturing proudly at a huge foil-wrapped chafing dish. Where were the angels singing as he slowly peeled back the silvery foil to reveal a big, fat herb-rubbed and roasted turkey. YUM. The Wantlet duo of Erno Tauriainen and Matthew Snyder arrived for their encore AOY performance. While I was informing them of their more-Googleable fame from the night, before I spotted MPG's Belle Lenz. Belle was making a beeline for the bar with fellow MPGers Nicole Torres and Amanda Crowley. TargetCast tcm not only won the Independent Media Services award, but also the informal ""largest entourage"" award. You couldn't swing a loose subway rat around without hitting someone from TargetCast! The posse included Beth Storms, Errol ""Do I have turkey in my teeth"" Firestone, Steve Farella, Mickey Parent, Lynn Harris, Lisa Spielman, and Bruce Fagerstrom. I also met Hallie Friedman, Alex Kim, and Elina Yankovich of Posterscope. I reunited with Andrew Gottlieb of ValueClick, whom I last saw at the 212 Summer Outing at the South Street Seaport. I didn't recognize him because he was in his businessman uniform. At 212, he was in his burger-eating laid-back-dude uniform. He was hanging out at the back of the room, or the front, depending on you perspective, with Lynn from ValueClick and Jim Grates from Media Contacts/Havas Digital. I found Jodi Leib of Mediabrands talking with Dan Friedman from Reprise, and Initiative's Sue Moseley and Sarah Ivey catching up. I met new (to me) DiGennaro Communications ladies: Megan McIlroy and Sydney Cohn. Just when you think you've met them all, more DGCers emerge from the woodwork! Before the show got underway, I also spotted Katie Bronnenkant and Dave Williams of BLiNQ Media (one of the sponsors of the evening as well) introducing themselves to MediaPost Publisher Ken Fadner. Let's talk awards, shall we? MediaPost Editor In Chief Joe Mandese's breadth of knowledge, genuine passion, and and full-on geekitude about media agencies, their work, and their stories cannot be disputed. The man could go on and on about it (and he almost did) for hours, but it's not because he's droning, its because he honestly can't say enough about the winners. Among Joe's ""You people have power and influence!"" utterances: ""...you're reshaping the world"" ""We're going through a new industrial revolution. The difference between this industrial revolution and the ones that preceded it... is that the industry that is being transformed and revolutionized is a proxy for our whole society -- everything we do and think as a people and the commerce we do."" TargetCast's ""Wizard of Oz""-themed moment: ""What do we owe this to? We owe it to a word that is important to us: courage."" ""It takes an agency full of dedicated, hard-working people who come in whether or not they get paid, who come in whether or not Mayor Bloomberg cleans the streets,"" proclaimed Audrey Siegel, ""and who service clients who care just as deeply about us as we do about them... that partnership is really a joy."" Self-deprecation brought to you by Mediabrands/Shopper Sciences Division : Upon accepting the award on behalf of John Ross, after Joe introduced him as ""the incubator genius guy couldn't be here today, but I believe that we have Matt Freeman,"" Matt Freeman continued the good-natured jabs with ""I am usually the guy who shows up right after they say 'well the genius who did all this couldn't make it here tonight."" Freeman gave credit where credit was due, noting that ""the only thing we at Mediabrands will take credit for is retaining a talent like John Ross, who is a retailer's retailer."" The ""People really do care about what they do"" moment came from Posterscope's Connie Garrido, whose voiced cracked with emotion: ""It's been a really eventful year at Posterscope. It's been really interesting to try and transform a buying shop into a strategic planning shop, and the only way we could do it is... "" here Garrido stopped, took a deep breath, exhaling for a shaky, crackling-with-emotion declaration: ""... a great team, a fantastic team. It's a team that makes a vision come true."" In ""Breaking News at an Award Show"" category, Media Agency: MPG was introduced as the Media Agency Holding Company of the Year with a sidebar of the announcement of Matt Seiler as the newly appointed CEO of Mediabrands. The acceptance speech turned into a love-in. Seiler called Matt Freeman ""the genius behind the geniuses,"" described collaboration as ""people who really like working with each other,"" and called Initiative CEO Richard Beaven and Freeman his ""blessed partners."" The lovefest continued with Freeman saying to Seiler, ""Congrats to Matt Seiler from the bottom of our hearts and three cheers for the collective good of mediabrands."" Just An Online Minute... MEDIA Magazine Hosts Night Of Courage, Genius, And *GASP!* Emotion! What a great crowd last night at the MEDIA Agency of the Year award show. The... Just An Online Minute... Minorities In Media Get Wicked And Wail I stared out the windows during OMMA Agency of the Year with trepidation. Where was the... Just An Online Minute... Digital(ish) Advertising's Best Of 2010 Honored At The Yale Club Last night 2010's best of the best digital -- well, maybe not explicitly digital 00 agencies... Just An Online Minute... OED Online Relaunch Leaves Guests Twitterpated I have always been a book nerd -- well, until my adult life robbed me of... Just An Online Minute... Dictionary Party Defines 2011 Media And Advertising Social Scene Happy New Year, everyone! I hope this finds you all happily ensconced in your cubes, posturing... Just An Online Minute... A Happy Holiday Message from Just An Online Minute! A Happy Holiday Message from Just An Online Minute!... Just An Online Minute... Bad Santa Delivers Red Cheeks At Conversation's Naughty And Nice Holiday Party Last night, it seemed that everyone could have used a good spanking. I sat on my... Just An Online Minute... Digital DUMBO Brings The Ugly As AOL Attempts To Rise From The Email Ashes If beauty is in the eye of the beholder, there is nothing I am more attracted... Just An Online Minute... A Funny Thing Happened On The Way To The AICP Holiday Party From The Atlantic to the foundation of angels, well Angel Orensantz Foundation for Contemporary Art that... Just An Online Minute... A Night Of Pickles And Ammo At The Atlantic Holiday Party"
"","DirecTV TiVo may finally ship in April or May","2011-01-13T20:00:00Z","2011-01-13T20:00:00Z","www.macnn.com","http://www.macnn.com/articles/11/01/13/directv.tivo.hardware.to.arrive.this.spring/","","","","delays may have been shown off to a select few at the CES show last week. The hardware may finally show up in April or May,sources speaking to Fudzilla said. Unofficial rumors also indicate the device will not contain all of TiVo's latest features. Also allegedly not present will be multi-room support, and the device will be based on a reference Thompson design. What will be the headline feature, however, is the TiVo user interface that is said to be much better than that of DirecTV's DVR models. TiVo is OWC SSD Solutions I recently bought a 2010 model 15"" MacBook Pro with an I5 processor. It is surprisingly fast - the fastest laptop I've ever owned, and ... Mailplane Mailplane, by uncomplex ltd, is a desktop application that provides you with all the features of Gmail plus the advantages of a standa ..."
"","Shortages keep Xbox 360 from leading December, will continue","2011-01-13T20:30:00Z","2011-01-13T20:30:00Z","www.macnn.com","http://www.macnn.com/articles/11/01/13/microsoft.warns.xbox.360.shortages.until.february/","","","","Shortages keep Xbox 360 from leading December, will continue Microsoft warns Xbox 360 shortages until February Microsoft's Xbox Live Programming Director Larry ""Major Nelson"" Hryb warned in the past day that there were once again Xbox 360 shortages following the holidays this year. The console ran out of stock at the end of December and will have prevented Microsoft from beating Nintendo's Wii in the NPD sales charts. Supply in January and February would be ""tight as well,"" he added. The supply could cap Microsoft's potential but could lead to ""amazing"" year-over-year growth. Most of the growth can be attributed both to the usual holiday upswing but also to the November 4 intro of Kinect. The motion controller helped Microsoft outsell Nintendo in November when comparing TV gaming by attracting not just veteran gamers but those who would never have considered an Xbox 360 before. CES 2011 keynote said it had sold over eight million Kinect devices in the past 60 days, some of which were attached to new systems. shortages have been regular in the past few years. Microsoft has usually characterized it as a matter of sheer demand, but the company has often been conservative with supply. It has regularly tried to time either a new system upgrade, a major game release like OWC SSD Solutions I recently bought a 2010 model 15"" MacBook Pro with an I5 processor. It is surprisingly fast - the fastest laptop I've ever owned, and ... Mailplane Mailplane, by uncomplex ltd, is a desktop application that provides you with all the features of Gmail plus the advantages of a standa ..."
"","Presented By:","2011-01-13T20:30:00Z","2011-01-13T20:30:00Z","ads.pheedo.com","http://ads.pheedo.com/click.phdo?s=832595030c96dc3206601cc1560ae9aa&p=4","","","","Reach the most dedicated readers of leading online publications. Connect with affluent influencers, wherever they get their content. Target by category, keyword, feed content, country, DMA and more. For Publishers Turn your RSS traffic into money. Measure and monitor your feed's revenue potential."
"","Around the Net In Online Marketing: Report: Justice Dept. Eying Google/ITA Deal","2011-01-13T19:28:02Z","2011-01-13T19:28:02Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142926","","","Gavin O'Malley <gavin@mediapost.com>","Hey Advertising Industry, The Internet Is Running Out Of IP Addresses Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns Online travel services like Travelocity and Expedia can breathe a little easier today upon reports that the U.S. Justice Department is preparing for a antitrust lawsuit to block Google's $700 million acquisition of ITA Software. Still, ""Department officials haven't made a final decision about whether to sue to block the purchase by Google,"" reports"
"","Around the Net In Online Marketing: A-Bomb: Arrington Explodes On AOL","2011-01-13T19:59:43Z","2011-01-13T19:59:43Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142929","","","Gavin O'Malley <gavin@mediapost.com>","Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns Business Insider was never a fan of AOL's decision to buy TechCrunch. Now, four months after the deal, it's laughing out loud as TechCrunch founder Michael Arrington goes after AOL's top tech blog, Engadget -- and its editor, Joshua Topolsky -- calling Engadget ""a plasticized caricature of a real blog."" What's more, in a direct email to Business Insider, Arrington calls AOL ""plodding and conservative."""
"","Around the Net In Online Marketing: 'The Daily' Exposed!","2011-01-13T19:12:41Z","2011-01-13T19:12:41Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142923","","","Gavin O'Malley <gavin@mediapost.com>","Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns Poynter has unearthed images of the The Daily, Rupert Murdoch's forthcoming iPad newspaper. What appears to be a house ad for the new app features two headlines, which read ""Oprah's Biggest Gamble"" and ""A Bridge Too Favre."" According to Poynter, ""The Daily staff has reportedly been producing sample editions of the tablet app for several weeks, so the covers shown here may represent that work."" Yet, ""Aside from the pithy writing style and photo-dominated front page, it is difficult to discern much else about the personality or content of the publication."""
"","Around the Net In Online Marketing: A-Bomb: Arrington Explodes On AOL","2011-01-13T19:59:43Z","2011-01-13T19:59:43Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142929","","","Gavin O'Malley <gavin@mediapost.com>","Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns Business Insider was never a fan of AOL's decision to buy TechCrunch. Now, four months after the deal, it's laughing out loud as TechCrunch founder Michael Arrington goes after AOL's top tech blog, Engadget -- and its editor, Joshua Topolsky -- calling Engadget ""a plasticized caricature of a real blog."" What's more, in a direct email to Business Insider, Arrington calls AOL ""plodding and conservative."""
"","Around the Net In Online Marketing: Report: Justice Dept. Eying Google/ITA Deal","2011-01-13T19:28:02Z","2011-01-13T19:28:02Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142926","","","Gavin O'Malley <gavin@mediapost.com>","Hey Advertising Industry, The Internet Is Running Out Of IP Addresses Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns Online travel services like Travelocity and Expedia can breathe a little easier today upon reports that the U.S. Justice Department is preparing for a antitrust lawsuit to block Google's $700 million acquisition of ITA Software. Still, ""Department officials haven't made a final decision about whether to sue to block the purchase by Google,"" reports"
"","Around the Net In Online Marketing: Did Google Give Up On Search Results?","2011-01-13T18:22:46Z","2011-01-13T18:22:46Z","www.mediapost.com","http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=142915","","","Gavin O'Malley <gavin@mediapost.com>","Yahoo's Sports Magazine, ThePostGame.com, Touchdown For Display And Search Advertising Study: Marketers Fail At Managing Integrated Search And Display Campaigns VentureBeat is just as sure in its belief that Google's search results ""suck,"" as it is that the tech giant is doing something about it. ""The folks at Google have not been asleep at the wheel,"" it writes. ""They are well aware that their search results were being increasingly gamed by search marketers and that this was not a battle they were going to win."" But, what has Google been doing about it?"
"tahoebonanza.com | All Categories","Young violinist debuts this weekend with Toccata in 'Going Baroque'","2011-01-13T19:32:32Z","2011-01-13T19:32:32Z","www.tahoebonanza.com","http://www.tahoebonanza.com/ARTICLE/20110113/NEWS/110119955/-1/RSS","North Lake Tahoe's online source for News, Real Estate, Entertainment, events, and more.","","By Linda J. Bottjer Lake Tahoe Action","INCLINE VILLAGE, Nev. - Antonio Vivaldi, at age 25, was appointed the master violinist of an Italian orphanage, and children gained an appreciation of his music both as he composed and played it. More than 300 years later, 23-year-old Brune Macary has a similar mission. This Saturday, Jan. 15, the violinist is making her debut with Toccata, The Orchestra and Community Choral Artists of the Tahoe Area, conducted by James Rawie. During the sixth annual Winter MusicFest ""Going Baroque"" concert series Jan. 15-19, she will be playing Vivaldi's Concerto Grosso Op. 3 #11. The piece begins majestically and soon soars into rapid musical escapade that includes the entire orchestra. Additional work by Vivaldi, considered by many one of the greatest musical influences of the 17th and 18th centuries, will open the concert as trumpeters Mark Lord and William van Meter perform the Concerto for 2 trumpets in D major. While Macary played Vivaldi as a youngster, her upcoming solo performances hold a special thrill. ""I am excited by this concert,"" she said. ""I am looking forward being accompanied by a harpsichord."" Her love affair with the violin began at the age of 6 in her native France. Now enrolled in the Orchestra Education Studies program at the University of Nevada in Reno, she also plays with the school's Nightingale string quartet and the Reno Chamber Orchestra. She was born during the height of bands such as Bon Jovi and White Snake, but Macary has always been drawn to classical music. She strives to share the sensations with people who are not familiar with the genre. ""I try to convey what emotions are being brought out to help people relate,"" she said. At the same time she is happy to experience other types of music. Two years ago she was in Haiti teaching classical music and learning to play the fast percussion rhythms of the island nation's folk songs. The pace during the ""Going Baroque"" promises to be calmer. Vocalists Stuart Duke, Joy Stroz and Anna Helwing will lead the choral singing of the Christmas Oratorio from Johann Sebastian Bach's Cantata #4. Corelli's Concerto Grosso Opus 6 #8 and David Brock's performance of Händel's Concerto for Organ Op. 4 #3 will round out the program. Both aficionados and novices are sure to find appreciation in the combined talents of Toccata."
"tahoebonanza.com | All Categories","Village Notes: What's happening in our community","2011-01-13T19:29:52Z","2011-01-13T19:29:52Z","www.tahoebonanza.com","http://www.tahoebonanza.com/ARTICLE/20110113/NEWS/110119956/-1/RSS","North Lake Tahoe's online source for News, Real Estate, Entertainment, events, and more.","","By Jean Eick Special to the Bonanza","INCLINE VILLAGE, Nev. - At long last, football season seems to be coming to a close. At least the college season has finally ended, and UNR did not disappoint its loyal fans. Incline was well represented in San Francisco on Sunday evening for the game with fans of all ages. Seems many locals are enjoying staycations this winter. It was great to hear about all of the ways locals celebrated around Tahoe this past weekend. Many are also enjoying the weekday local lunch special at Diamond Peak - it is great to see so many people heading off to the mountain at noon and I promise not to mention names. And if you want to do something special, give Alexis a call at the Boys and Girls Club of North Tahoe at 530-546-4324 and volunteer to help with the club's ski/snowboard program. Just another excuse to be out on the mountain. Several past AmeriCorps members found time to return for a visit and also take advantage of some of Tahoe's best winter conditions for a long time. Spending some time renewing acquaintances around the village: Michael Amadori, Katy Washington, Julia Berberan and Kolleen Davis. Good to see all and hear about what they are doing now too. If you are a Whitesnake and David Coverdale fan, last week's video shoot provided some great footage, so stay tuned for the release date. Hope we don't have to wait too long. Bowlers are so busy getting ready for a big tournament in Carson City in February that not much is happening right now, but we can expect lots of great news and scores soon. Unfortunately, Bunco had to be postponed this month, so wait until next month for news from this exciting group. Happy anniversary to Pam and Greg Moutinho on Jan. 11. A late happy birthday goes out to Andy Levy who celebrated on Jan. 11. Other birthdays this week are: Franklin Fey, William Johnson and Jennifer Shannon on Feb. 13; Candace Healy on Jan. 14; Hal Paris on Jan. 15; Steven Gibbs and Martin Oilvares-Hernandez on Jan. 16; Ramona Cruz, Bobbsie Himmelright, Gina Paynter and Penelope Nelson on Jan. 18; and JoAn Hagy on Jan. 19. Happy birthday, everyone! Deals and Steals this week are at Bistro Elise at the Crystal Bay Casino. They offer a daily special from 11 a.m. to 6 p.m. for any two items from their special menu for $9.99. Take a friend to lunch! As always send in your birthdays, anniversaries, news along with the best deals and steals you can find to jeanmeick@aol.com. - Jean Eick is an Incline resident and communications manager with the Parasol Tahoe Community Foundation."
"North Lake Tahoe Bonanza - Top Stories","Young violinist debuts this weekend with Toccata in 'Going Baroque'","2011-01-13T19:32:32Z","2011-01-13T19:32:32Z","www.tahoebonanza.com","http://www.tahoebonanza.com/ARTICLE/20110113/NEWS/110119955/-1/RSS","Serving the North Shore since 1970","","By Linda J. Bottjer Lake Tahoe Action","INCLINE VILLAGE, Nev. - Antonio Vivaldi, at age 25, was appointed the master violinist of an Italian orphanage, and children gained an appreciation of his music both as he composed and played it. More than 300 years later, 23-year-old Brune Macary has a similar mission. This Saturday, Jan. 15, the violinist is making her debut with Toccata, The Orchestra and Community Choral Artists of the Tahoe Area, conducted by James Rawie. During the sixth annual Winter MusicFest ""Going Baroque"" concert series Jan. 15-19, she will be playing Vivaldi's Concerto Grosso Op. 3 #11. The piece begins majestically and soon soars into rapid musical escapade that includes the entire orchestra. Additional work by Vivaldi, considered by many one of the greatest musical influences of the 17th and 18th centuries, will open the concert as trumpeters Mark Lord and William van Meter perform the Concerto for 2 trumpets in D major. While Macary played Vivaldi as a youngster, her upcoming solo performances hold a special thrill. ""I am excited by this concert,"" she said. ""I am looking forward being accompanied by a harpsichord."" Her love affair with the violin began at the age of 6 in her native France. Now enrolled in the Orchestra Education Studies program at the University of Nevada in Reno, she also plays with the school's Nightingale string quartet and the Reno Chamber Orchestra. She was born during the height of bands such as Bon Jovi and White Snake, but Macary has always been drawn to classical music. She strives to share the sensations with people who are not familiar with the genre. ""I try to convey what emotions are being brought out to help people relate,"" she said. At the same time she is happy to experience other types of music. Two years ago she was in Haiti teaching classical music and learning to play the fast percussion rhythms of the island nation's folk songs. The pace during the ""Going Baroque"" promises to be calmer. Vocalists Stuart Duke, Joy Stroz and Anna Helwing will lead the choral singing of the Christmas Oratorio from Johann Sebastian Bach's Cantata #4. Corelli's Concerto Grosso Opus 6 #8 and David Brock's performance of Händel's Concerto for Organ Op. 4 #3 will round out the program. Both aficionados and novices are sure to find appreciation in the combined talents of Toccata."
"North Lake Tahoe Bonanza - Top Stories","Village Notes: What's happening in our community","2011-01-13T19:29:52Z","2011-01-13T19:29:52Z","www.tahoebonanza.com","http://www.tahoebonanza.com/ARTICLE/20110113/NEWS/110119956/-1/RSS","Serving the North Shore since 1970","","By Jean Eick Special to the Bonanza","INCLINE VILLAGE, Nev. - At long last, football season seems to be coming to a close. At least the college season has finally ended, and UNR did not disappoint its loyal fans. Incline was well represented in San Francisco on Sunday evening for the game with fans of all ages. Seems many locals are enjoying staycations this winter. It was great to hear about all of the ways locals celebrated around Tahoe this past weekend. Many are also enjoying the weekday local lunch special at Diamond Peak - it is great to see so many people heading off to the mountain at noon and I promise not to mention names. And if you want to do something special, give Alexis a call at the Boys and Girls Club of North Tahoe at 530-546-4324 and volunteer to help with the club's ski/snowboard program. Just another excuse to be out on the mountain. Several past AmeriCorps members found time to return for a visit and also take advantage of some of Tahoe's best winter conditions for a long time. Spending some time renewing acquaintances around the village: Michael Amadori, Katy Washington, Julia Berberan and Kolleen Davis. Good to see all and hear about what they are doing now too. If you are a Whitesnake and David Coverdale fan, last week's video shoot provided some great footage, so stay tuned for the release date. Hope we don't have to wait too long. Bowlers are so busy getting ready for a big tournament in Carson City in February that not much is happening right now, but we can expect lots of great news and scores soon. Unfortunately, Bunco had to be postponed this month, so wait until next month for news from this exciting group. Happy anniversary to Pam and Greg Moutinho on Jan. 11. A late happy birthday goes out to Andy Levy who celebrated on Jan. 11. Other birthdays this week are: Franklin Fey, William Johnson and Jennifer Shannon on Feb. 13; Candace Healy on Jan. 14; Hal Paris on Jan. 15; Steven Gibbs and Martin Oilvares-Hernandez on Jan. 16; Ramona Cruz, Bobbsie Himmelright, Gina Paynter and Penelope Nelson on Jan. 18; and JoAn Hagy on Jan. 19. Happy birthday, everyone! Deals and Steals this week are at Bistro Elise at the Crystal Bay Casino. They offer a daily special from 11 a.m. to 6 p.m. for any two items from their special menu for $9.99. Take a friend to lunch! As always send in your birthdays, anniversaries, news along with the best deals and steals you can find to jeanmeick@aol.com. - Jean Eick is an Incline resident and communications manager with the Parasol Tahoe Community Foundation."
"WCNC - News - World","Football star pleads guilty to 2 NY misdemeanors","2011-01-13T20:36:47Z","2011-01-13T20:36:47Z","www.wcnc.com","http://www.wcnc.com/news/national/113475144.html","RSS Feed for WCNC - News - World","","","Register Now! Benefits: Post comments NEW CITY, New York (AP) - Former football star Lawrence Taylor pleaded guilty Thursday to sexual misconduct and patronizing a prostitute, misdemeanor charges that carry no jail time but require him to register as a sex offender. The 51-year-old ex-National Football League linebacker, who led the New York Giants to Super Bowl titles in 1987 and 1991, will serve six years probation. ""She told me she was 19,"" Taylor said in court as he admitted having sex with a prostitute who turned out to be a 16-year-old Bronx runaway. Taylor said he now knows the girl was legally incapable of consent. Prosecutor Patricia Gunning said the plea deal was acceptable in part because Taylor had assisted in investigations into human trafficking. Another prosecutor, Arthur Ferraro, said outside court that Taylor ""was of assistance in the field of human trafficking in several jurisdictions and with federal authorities."" Taylor previously had pleaded not guilty to third-degree rape, patronizing a prostitute, sexual abuse and endangering a child. He was arrested May 6 after the underage girl's uncle contacted New York City police. Officers woke him at a Holiday Inn in Montebello in Westchester County, north of New York City. In a related case, federal prosecutors in Manhattan filed a complaint last year against a man who is accused of acting as the girl's pimp. Ramapo police Chief Peter Brower said after Taylor's arrest that ignorance of a minor's age is not a defense to third-degree rape. Taylor was inducted into the Pro Football Hall of Fame in 1999. A fierce, athletic linebacker, he redefined his position and was selected to the NFL's 75th Anniversary All-Time Team. Previous article Authorities: Pa. man talked to terrorism suspects"
"WCNC - News - World","DC protest: talk of renaming Pennsylvania Avenue","2011-01-13T20:37:01Z","2011-01-13T20:37:01Z","www.wcnc.com","http://www.wcnc.com/news/national/113472614.html","RSS Feed for WCNC - News - World","","","Register Now! Benefits: Post comments WASHINGTON (AP) - Unconstitutional Avenue? No Vote Street? Statehood Way? Those are just a few of the suggestions that some Washington residents have proposed for renaming Pennsylvania Avenue - of White House fame - to highlight their lack of statehood. Backers of the idea to rename the capital's most prominent avenue, or part of it, say such a step would underscore the fact that the city's 600,000 residents have no vote in Congress. D.C. Council member Michael A. Brown planned a meeting Thursday evening to seek input on ceremonially renaming Washington's most celebrated avenue. No one would take down any street signs if officials ultimately agree on a new name, but ceremonial street designation signs could go up under the existing Pennsylvania Avenue signs. Because Congress has final say over city laws, any proposal could be rejected on Capitol Hill. ""Pennsylvania Avenue is the main thoroughfare between the Capitol and the White House. I think it represents government to a lot of people,"" said Brown, who already has collected more than a dozen proposals for a new name. ""It's still our city street."" The White House is at 1600 Pennsylvania Ave., but other important buildings also line the avenue including the FBI building, Washington's city hall and the White House visitor center. The street is also famous for being part of the route a new president follows during every inaugural parade. This isn't the first time Washington residents have come up with attention-grabbing ways of getting their point across about representation. Previous article US rushes to strengthen local Afghan governments"
"WCNC - News - World","Authorities: Pa. man talked to terrorism suspects","2011-01-13T20:35:37Z","2011-01-13T20:35:37Z","www.wcnc.com","http://www.wcnc.com/news/national/113475089.html","RSS Feed for WCNC - News - World","","","Register Now! Benefits: Post comments PITTSBURGH (AP) - Authorities say a Pennsylvania man accused of biting two FBI agents communicated with two others accused of terrorism-related charges. The revelation was enough to persuade a federal judge to order Thursday that 21-year-old Emerson Begolly (buh-GOL'-ee) continue to be detained. Authorities say the FBI agents were investigating him Jan. 4 for allegedly making pro-terrorist statements online when he bit them while they wrestled for his loaded gun. Previous article Seniors may have to pay for Medicare home health"
"WCNC - News - World","US rushes to strengthen local Afghan governments","2011-01-13T20:35:56Z","2011-01-13T20:35:56Z","www.wcnc.com","http://www.wcnc.com/news/national/113472649.html","RSS Feed for WCNC - News - World","","","Register Now! Benefits: Post comments WASHINGTON (AP) - U.S. officials are rushing to strengthen local governments across southern Afghanistan before the weather warms and militants have a chance to launch a fresh round of attacks. Henry Ensher, the top U.S. civilian in the region, told reporters Thursday that the next few months are crucial to building local civilian governments that can win the population's support. He says the military has created a ""security bubble"" that, for the first time, has enabled local residents to meet and discuss their fate without Taliban influence. Previous article Judge grants trial delay in Cleveland bodies case"
